tissue_block_id,dataset_id,renal_pyramid,cell_type,x,y,z
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0581844,0.28093,-0.120675
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0625683,0.26413,-0.121161
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0566201,0.28215,-0.114455
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0623429,0.279405,-0.113124
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0559807,0.266974,-0.115622
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0483376,0.285447,-0.117772
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0513812,0.283874,-0.118581
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0552661,0.278171,-0.104685
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0496582,0.288829,-0.115046
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0609191,0.260478,-0.115068
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0499551,0.288824,-0.113658
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0543192,0.284447,-0.11448
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0587232,0.258948,-0.11461
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0516213,0.285213,-0.117917
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0622764,0.26689,-0.1224
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0517462,0.287935,-0.117433
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0607516,0.268749,-0.123512
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0592123,0.285125,-0.113888
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0577532,0.275241,-0.116215
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0592633,0.278883,-0.112038
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0594212,0.28287,-0.110846
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0519125,0.279262,-0.112632
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0528435,0.27863,-0.100841
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.060214,0.277762,-0.11944
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0573696,0.274427,-0.102193
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0459583,0.284998,-0.112726
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0552134,0.277451,-0.115689
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0590285,0.287373,-0.114012
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0626268,0.272723,-0.120502
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0629228,0.275087,-0.12269
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0562172,0.28295,-0.11471
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0546697,0.279148,-0.11365
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0635332,0.267974,-0.120149
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0538442,0.278418,-0.116735
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0609864,0.28496,-0.120454
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0622864,0.265745,-0.113963
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0611668,0.272206,-0.113052
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0608827,0.268284,-0.113974
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0645801,0.27094,-0.124186
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.062551,0.273156,-0.124991
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0631275,0.277452,-0.118104
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0599537,0.277472,-0.111617
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0620711,0.267707,-0.119718
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0483286,0.28751,-0.112486
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0603161,0.269155,-0.123806
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0551394,0.278541,-0.101073
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0647069,0.279633,-0.120083
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0597503,0.273069,-0.121317
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0645578,0.276086,-0.11854
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0509668,0.287645,-0.113489
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.057943,0.273825,-0.103819
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0557652,0.269535,-0.120039
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0618801,0.266453,-0.115629
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0555026,0.280897,-0.112238
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0597607,0.270863,-0.115344
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0580946,0.284994,-0.122399
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0580615,0.277784,-0.1132
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0576796,0.274261,-0.101648
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.052261,0.283789,-0.119201
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0576174,0.274793,-0.112967
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0567415,0.283261,-0.106562
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0497292,0.284537,-0.115007
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.065535,0.281175,-0.119937
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0624634,0.280554,-0.117984
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.051868,0.286849,-0.115188
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0636476,0.279402,-0.121525
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0597865,0.284794,-0.113314
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0601489,0.286269,-0.113506
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0542524,0.285923,-0.115457
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0578376,0.273572,-0.117501
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0625834,0.267852,-0.119305
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0527669,0.284934,-0.112425
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0553936,0.285573,-0.109117
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0608247,0.276143,-0.115193
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0550602,0.287435,-0.122361
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0519267,0.28108,-0.117361
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0542909,0.277735,-0.103405
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0566912,0.268061,-0.118371
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0621031,0.284977,-0.121144
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0532827,0.287257,-0.11605
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0647822,0.28372,-0.122579
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0516987,0.279058,-0.11476
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0540882,0.279999,-0.104873
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0617258,0.267068,-0.1167
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.061182,0.269027,-0.118489
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0626702,0.273379,-0.126155
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0604946,0.272977,-0.109938
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0570382,0.276132,-0.110377
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0617908,0.280271,-0.121444
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0594067,0.28064,-0.119691
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0554892,0.286094,-0.119415
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.059766,0.26458,-0.117058
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0608027,0.269983,-0.121348
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0562748,0.274636,-0.102632
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.063766,0.269106,-0.116916
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0539979,0.281224,-0.118713
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0592438,0.271103,-0.113911
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0512857,0.285881,-0.113946
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0496669,0.284712,-0.116105
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0611436,0.266753,-0.113771
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0565806,0.265959,-0.115951
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0611665,0.273467,-0.122582
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0586937,0.276277,-0.119658
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0472347,0.28672,-0.111607
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0575169,0.284898,-0.122044
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.062144,0.266411,-0.121834
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.064892,0.267895,-0.119955
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0602769,0.283818,-0.118982
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0606925,0.282038,-0.120656
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0551762,0.281546,-0.111673
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0617108,0.267848,-0.115017
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0562482,0.285736,-0.113276
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0571313,0.283844,-0.121688
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0533272,0.278768,-0.104468
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.057217,0.27048,-0.119396
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.053517,0.276782,-0.0993945
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0609907,0.263014,-0.115106
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0542559,0.284639,-0.111865
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0583965,0.268073,-0.114183
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0559595,0.277894,-0.101751
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0591558,0.266154,-0.118862
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0478251,0.282183,-0.113231
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0608833,0.275844,-0.119419
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0546277,0.287005,-0.115026
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0576637,0.274723,-0.114936
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0594691,0.278824,-0.113146
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0492939,0.28168,-0.114017
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0571295,0.28656,-0.113682
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0630604,0.27266,-0.126431
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0586003,0.278589,-0.107987
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0620654,0.275477,-0.119944
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0497751,0.288196,-0.116754
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0640892,0.279032,-0.117201
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0525124,0.283902,-0.112585
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0549925,0.279407,-0.11441
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0594141,0.265304,-0.114073
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0640829,0.271999,-0.121592
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0569025,0.274782,-0.1014
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0494853,0.283214,-0.118401
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0584382,0.282226,-0.10818
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0551952,0.28027,-0.109935
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0559133,0.277006,-0.115784
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0589897,0.264588,-0.116708
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0549415,0.278608,-0.10222
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0505279,0.283885,-0.116177
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0572755,0.28321,-0.115451
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0569444,0.283411,-0.107504
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0625447,0.276623,-0.1238
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0624061,0.26099,-0.116525
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0566405,0.26157,-0.115687
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0583102,0.269932,-0.117995
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0593633,0.284523,-0.111989
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0586144,0.284819,-0.112177
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0509738,0.281293,-0.112209
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0614274,0.280732,-0.120286
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0631502,0.270587,-0.116341
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0617958,0.276958,-0.114826
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0607322,0.273707,-0.110505
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0599045,0.28076,-0.108907
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0600957,0.282083,-0.113154
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0513892,0.285074,-0.118556
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.062926,0.283618,-0.121307
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0525914,0.287853,-0.114916
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0635262,0.282808,-0.120787
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0636032,0.273486,-0.125666
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0573891,0.278038,-0.103298
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0533014,0.288205,-0.119151
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0591313,0.278822,-0.112304
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.056631,0.283494,-0.107751
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0588857,0.28089,-0.111229
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0529795,0.277181,-0.100483
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0620124,0.274709,-0.117854
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.063677,0.282716,-0.121033
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0611781,0.270683,-0.114356
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.05341,0.282189,-0.101904
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0625343,0.261651,-0.118024
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0524584,0.281914,-0.104069
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0550484,0.285097,-0.10875
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0531113,0.281358,-0.11801
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0479737,0.285632,-0.115496
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0585578,0.272924,-0.118165
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0594014,0.264596,-0.11447
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0638113,0.280598,-0.117977
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0628644,0.27045,-0.118621
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0591657,0.265853,-0.120086
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0593312,0.275725,-0.115778
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0630161,0.277596,-0.11726
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0569541,0.279732,-0.111042
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0490697,0.28631,-0.118289
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0584383,0.25997,-0.116936
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.060542,0.274382,-0.112017
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.058735,0.27489,-0.103348
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0578111,0.281732,-0.107249
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0563792,0.28716,-0.116787
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0576795,0.274842,-0.111555
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0596155,0.263941,-0.116318
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0592129,0.268649,-0.118104
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0566877,0.285055,-0.113574
HBM482.CTJH.452,HBM797.PDPS.368,VH_F_renal_pyramid_R_a,Medullary Fibroblast,-0.0602077,0.259061,-0.115176
